collegetier,par_mean,kid_mean,k_q1,k_q2,k_q3,k_q4,k_q5
5,107327.1956,41776.87994,0.11095935,0.14681968,0.20619857,0.29647663,0.23954584
5,83383.30078,42474.74617,0.11184993,0.13002637,0.20193172,0.29230887,0.26388308
5,108482.1081,46838.16817,0.089353755,0.10396829,0.15661933,0.32924414,0.32081455
5,88906.11874,39807.06897,0.089287445,0.14746161,0.23372549,0.29875457,0.23077086
5,74068.44281,41593.46739,0.091831557,0.1398589,0.20006602,0.33142328,0.2368203
5,119107.3875,56229.54463,0.08893051,0.099821895,0.18413302,0.26120266,0.3659119
5,77320.90625,37409.03516,0.11905885,0.17169462,0.24802181,0.26615563,0.19506902
5,41338.79818,27428.91471,0.12283109,0.2831305,0.28324232,0.20525588,0.10554017
5,78743.91412,37125.43173,0.11626849,0.15520108,0.25989005,0.28246766,0.1861726
5,107049.0061,46405.29191,0.087629899,0.11808888,0.21305567,0.28852153,0.29270405
5,76115.88527,38429.61431,0.099965416,0.15009402,0.26901188,0.27973559,0.20119314
5,78631.74958,36854.32524,0.12993617,0.17674829,0.25166848,0.25302473,0.18862237
5,67140.27201,37910.99432,0.12029589,0.18506435,0.21411289,0.24250093,0.23802589
5,120835.0298,49189.11331,0.10138717,0.13630471,0.1923431,0.23883498,0.33112997
5,74936.85047,61126.05859,0.11191393,0.11207181,0.16681422,0.18846333,0.4207367
5,102911.4088,53779.79141,0.096563421,0.10280515,0.12656111,0.25542763,0.41864273
5,72214.07813,37495.36328,0.12421378,0.15443079,0.27250263,0.27169588,0.1771569
5,98660.11332,41941.1159,0.11211013,0.15157683,0.22414395,0.26561338,0.24655578
5,65974.6429,43979.9705,0.10696644,0.14623868,0.17511687,0.26513869,0.30653942
5,96139.37753,74319.956,0.069701135,0.062021062,0.071075678,0.14632633,0.65087581
5,63212.54701,34194.26101,0.12538427,0.17401318,0.2284281,0.29973805,0.17243648
5,72136.26509,39274.29933,0.13378797,0.18123449,0.21038052,0.23223737,0.24235964
5,44382.75899,39930.48504,0.12091304,0.16344403,0.1935876,0.26765183,0.25440347
5,82153.84375,44280.84896,0.11996533,0.15072738,0.20581415,0.25716123,0.26633197
5,57969.45947,36633.42487,0.08104673,0.17838341,0.25801706,0.28450009,0.19805275
5,66564.58796,39435.81197,0.086677507,0.16231571,0.26633644,0.2643415,0.22032882
5,60995.51342,33960.20153,0.1060767,0.17447738,0.26854149,0.30325073,0.14765361
5,154271.3437,63117.29576,0.084735744,0.096049935,0.12504728,0.23104838,0.46311858
5,97463.81396,59292.37843,0.065089948,0.081471451,0.1406897,0.27301085,0.43973809
5,67345.97938,37860.10075,0.12657322,0.16590899,0.210886,0.25986189,0.2367699
5,71869.55859,38446.80072,0.11102568,0.16276743,0.25252223,0.27111313,0.20257156
5,112760.1458,52466.271,0.086416483,0.10521367,0.14385891,0.26958337,0.39492753
5,102154.6908,39975.40725,0.10136129,0.14225096,0.22708581,0.31081688,0.21848516
5,96334.6103,39208.03165,0.10465565,0.15716444,0.22932673,0.27697879,0.23187451
5,94464.34948,45896.96116,0.07714881,0.10246368,0.21364464,0.33638364,0.27035931
5,65991.85817,43008.36831,0.11652006,0.17806105,0.20698982,0.23770753,0.26072162
5,69548.56265,37917.07211,0.13594639,0.17877381,0.21848106,0.25137526,0.21542341
5,137901.6996,48298.5571,0.11421019,0.1192085,0.15256336,0.26703051,0.34698737
5,123539.9713,49335.95902,0.099830523,0.12076658,0.18365079,0.2718322,0.32391983
5,65885.81031,38697.93285,0.13323046,0.16156392,0.22723436,0.25932905,0.21864226
5,119478.1891,57755.43464,0.11994655,0.10236278,0.14754884,0.23434353,0.39579833
5,94850.66071,49388.77832,0.091226198,0.10397381,0.15683508,0.30243045,0.3455345
5,81399.91428,53544.86548,0.099598452,0.10868198,0.15468332,0.1653078,0.47172847
5,134287.369,56049.1885,0.10168889,0.10243541,0.12741925,0.23956424,0.4288922
5,86262.64676,43661.35919,0.088575691,0.1216704,0.20563142,0.29020283,0.29391974
5,123356.3865,60571.39759,0.086313769,0.094333261,0.13671924,0.23426019,0.44837356
5,72868.46016,40008.8041,0.086716302,0.17534909,0.22523445,0.30483398,0.20786604
5,90078.1579,47021.70875,0.085611567,0.11827646,0.19684361,0.30666018,0.29260829
5,113950.1067,45211.51137,0.07982441,0.11499786,0.21610653,0.31459713,0.27447408
5,126110.5896,44616.12725,0.14350067,0.16246857,0.17317648,0.22631682,0.2945374
5,58314.01349,38792.23441,0.10172318,0.17265755,0.23115392,0.29080895,0.20365641
5,140735.027,58066.42136,0.090703994,0.099496841,0.14433438,0.23330772,0.43215704
5,121285.4987,49695.69466,0.082739115,0.10507332,0.16979788,0.3062855,0.33610421
5,92263.92139,42725.87376,0.078388408,0.1406104,0.19343199,0.28519601,0.30237314
5,101331.4178,51324.03945,0.092285417,0.1025603,0.1357035,0.27603388,0.39341691
5,111349.5985,53367.81269,0.082098082,0.089706585,0.13290948,0.27420253,0.42108339
5,101748.1819,46205.7439,0.067078829,0.1093808,0.16593423,0.37743673,0.28016946
5,95850.6148,46682.55576,0.069679253,0.097835973,0.18673019,0.34065181,0.30510277
5,86251.44039,39032.93719,0.089014031,0.1476095,0.2083444,0.34055898,0.21447307
5,103357.9844,53314.9952,0.060699806,0.073902279,0.12797274,0.32332224,0.41410285
5,69919.7505,43163.66776,0.12401733,0.1441967,0.17482318,0.25974602,0.29721671
5,102749.8295,50531.29744,0.081474833,0.10727301,0.16921848,0.27899843,0.36303526
5,96784.39827,47580.91374,0.071475521,0.10763536,0.17867109,0.31703523,0.3251828
5,133839.506,42234.58387,0.12571563,0.18212864,0.17650214,0.21978158,0.29587209
5,81138.73206,36901.37912,0.10387237,0.17534184,0.23959616,0.28840494,0.19278465
5,78080.47748,40441.84933,0.083049804,0.15132844,0.21816026,0.28077704,0.26668447
5,110698.2107,94409.77946,0.046785496,0.053560339,0.050973766,0.063382998,0.78529739
5,103874.8842,52388.4227,0.073868439,0.062198237,0.14271085,0.299155,0.42206758
5,94699.92809,44256.90351,0.090183914,0.11949976,0.20228279,0.3322064,0.25582716
5,96290.25291,44366.51936,0.097455554,0.13837709,0.16577423,0.29729664,0.3010965
5,97665.21106,47441.58639,0.099118546,0.10458679,0.1674923,0.33221236,0.29659003
5,139292.3704,57036.05158,0.10003936,0.10452498,0.12736823,0.21902537,0.44904196
5,119248.8325,50721.37696,0.11723424,0.12191962,0.14777568,0.23455915,0.37851137
5,115874.4907,64343.15491,0.090116784,0.088423923,0.10950603,0.20251164,0.50944173
5,57109.15356,33231.14105,0.12038068,0.1986305,0.2915369,0.22925223,0.16019957
5,65813.22526,36215.34115,0.15814963,0.17677851,0.20458871,0.26668572,0.19379734
5,93302.30853,40786.15509,0.11048426,0.14384553,0.19986965,0.30005085,0.24574968
5,108335.4582,51435.84908,0.07082019,0.093827173,0.14413308,0.32096159,0.37025797
5,89874.23621,42366.88769,0.085886016,0.10894399,0.21153724,0.34574151,0.24789125
5,147106.3359,50419.07731,0.11407903,0.11685245,0.1370776,0.25792637,0.37406453
5,54342.34053,35558.6872,0.09239658,0.15202396,0.29025134,0.29451445,0.17081362
5,96913.00429,44309.74846,0.089706436,0.11617215,0.23821211,0.30085421,0.25505507
5,84423.66316,38445.8347,0.13036519,0.16091177,0.22301522,0.26712441,0.21858345
5,69099.65374,39420.32774,0.115793,0.1577048,0.24396054,0.26510519,0.21743637
5,70946.45079,40778.33776,0.12483607,0.14818317,0.21944366,0.28016829,0.22736879
5,103956.8527,44909.63434,0.09703245,0.11711363,0.17416537,0.30495891,0.30672967
5,104367.1208,47368.32837,0.091612622,0.127491,0.18234777,0.27823219,0.32031649
5,95797.133,46128.56277,0.088325083,0.11960118,0.1868813,0.29580063,0.3093918
5,110645.4292,40163.9746,0.1388377,0.16987622,0.2005112,0.24630603,0.24446884
5,105229.4339,56495.23665,0.078506954,0.09393838,0.126682,0.22092625,0.47994649
5,52995.16299,40162.26244,0.089354865,0.17195135,0.25352231,0.29120815,0.19396341
5,43880.52865,29344.38477,0.11696612,0.25108996,0.32102218,0.2021374,0.10878433
5,95712.54839,35375.707,0.2330609,0.15988581,0.17579335,0.21882731,0.21243271
5,71982.35941,47663.11063,0.12808108,0.1451024,0.19686702,0.23628394,0.29366553
5,114246.3985,66145.13687,0.078143477,0.088316113,0.10739408,0.22149915,0.50464725
5,108683.0446,61568.17862,0.074388251,0.09150593,0.12537207,0.24146076,0.467273
5,99907.11221,48273.66423,0.13850488,0.11820042,0.14587617,0.23166844,0.36575001
5,103260.9599,49604.7306,0.088875189,0.12290087,0.14954932,0.25639549,0.3822791
5,99921.84864,47357.68236,0.077663913,0.1012744,0.17424476,0.32230672,0.32451028
5,93040.30276,40186.4262,0.099247776,0.13513672,0.20341319,0.33348244,0.22871996
5,82847.1752,52789.71029,0.083030596,0.028095728,0.15118678,0.30574867,0.43193826
5,109813.0342,46909.83414,0.11313809,0.1142601,0.16656731,0.31501833,0.29101616
5,61093.27832,40458.8282,0.11501,0.16088872,0.20228192,0.30160314,0.22021627
5,91964.63877,47495.5388,0.10435809,0.12155516,0.1768181,0.29831049,0.29895827
5,101506.2382,51507.71126,0.09999907,0.11504902,0.13930963,0.26526463,0.38037759
5,65503.7361,40092.98782,0.076405391,0.15151231,0.25521827,0.30014423,0.21671984
5,94952.48829,46453.59313,0.10456684,0.12363718,0.19395083,0.26828283,0.30956236
5,83539.49,42755.61518,0.090540357,0.12339565,0.22325036,0.32779267,0.23502097
5,96690.42495,48203.69325,0.1206665,0.10754319,0.14623523,0.3021822,0.32337284
5,64949.87343,47080.09736,0.11268272,0.13221583,0.18141742,0.2712076,0.30247641
5,47258.42805,30258.77763,0.13701884,0.22968276,0.27177683,0.23381153,0.12770998
5,123790.0757,49441.74951,0.11305612,0.10742506,0.14125708,0.30561396,0.3326478
5,149180.2108,61953.59855,0.11331806,0.098740838,0.11907549,0.24223253,0.426633
5,99060.92515,42003.06245,0.11363615,0.12205525,0.18839362,0.32882702,0.24708799
5,75269.7259,41360.09537,0.11427031,0.14775735,0.22688481,0.31002983,0.20105766
5,121177.3543,56255.01705,0.083771296,0.096309423,0.15629417,0.27617031,0.38745481
5,86014.02292,42518.20112,0.10781582,0.15689649,0.22523519,0.26220459,0.24784788
5,152857.9703,56930.88765,0.11030798,0.10935071,0.15485986,0.25261346,0.37286812
5,92744.63791,45752.64606,0.122943,0.13971482,0.19747922,0.27840406,0.26145887
5,104579.6738,48798.27596,0.12072598,0.1141942,0.14854673,0.21627776,0.40025532
5,97328.11398,40188.2656,0.16140597,0.16879544,0.16777533,0.23311177,0.26891157
5,134244.4676,62654.7534,0.10940336,0.12019631,0.1421105,0.2428592,0.38543057
5,78417.40625,37124.98828,0.13513996,0.19495033,0.26187533,0.22256121,0.18547308
5,68064.34399,36509.73388,0.10905076,0.19617462,0.24243149,0.26185903,0.19048414
5,47103.45137,30620.71294,0.11235548,0.22696823,0.29939193,0.24656391,0.11472033
5,158390.0813,72099.31766,0.090886995,0.079596683,0.092290804,0.1791541,0.55807149
5,102472.0094,59668.70069,0.11053374,0.095289201,0.11147974,0.21582904,0.46686825
5,182158.5702,53540.24453,0.11737743,0.13463122,0.13341612,0.22003937,0.39453587
5,90314.91667,44487.09674,0.11556709,0.13161319,0.19516067,0.29507646,0.26258266
5,119866.2629,53496.86398,0.10182723,0.10470904,0.14170471,0.26794466,0.38381439
5,94226.19986,42963.37951,0.092972949,0.11519823,0.22651689,0.30228832,0.26302364
5,92411.64676,44236.08017,0.12279333,0.13511559,0.2020489,0.26997763,0.27006459
5,106978.3692,45505.09555,0.10572029,0.13963315,0.20126334,0.26036417,0.29301906
5,274593.0041,60883.52901,0.11231558,0.11524305,0.13718545,0.21272942,0.42252654
5,175413.3678,67544.9878,0.076965764,0.080557525,0.10320355,0.2183893,0.52088386
5,88667.91568,38812.30063,0.13144912,0.14889038,0.21300572,0.27083701,0.23581779
5,88093.508,53490.42961,0.11068977,0.11042201,0.14172406,0.27557713,0.3615872
5,109002.8595,48352.82893,0.10939982,0.12621406,0.17983198,0.24876165,0.33579248
5,167563.2893,64579.80689,0.078037582,0.085824922,0.12270182,0.25116366,0.46227211
5,177836.1655,60349.20316,0.093732089,0.10633527,0.14403084,0.25238359,0.40351826
5,134043.0895,50098.17197,0.10223418,0.13389376,0.19260029,0.26881835,0.3024534
5,98408.23167,47927.46459,0.11916165,0.12847278,0.19410482,0.26421425,0.2940467
5,74443.34858,42824.01279,0.10692458,0.16810627,0.22733255,0.25002474,0.24761187
5,104304.3608,45508.97185,0.086470284,0.12965026,0.20771256,0.28946406,0.28670284
5,88180.05037,38128.01698,0.11082093,0.16051961,0.24691725,0.27361339,0.20812885
5,162084.5558,56370.47429,0.1042901,0.081745841,0.12059473,0.2593216,0.43404779
5,123207.0171,58144.61871,0.087300882,0.098014787,0.12518537,0.23603459,0.4534643
5,105277.8992,42918.6764,0.11304088,0.15718164,0.21889189,0.2735098,0.23737589
5,118110.3801,57759.74648,0.11328962,0.097635239,0.11850721,0.22354585,0.44702202
5,105200.5162,42313.94562,0.11613585,0.14679512,0.18592367,0.27960056,0.27154472
5,191835.2989,59864.20959,0.11566851,0.11334874,0.16007434,0.24543637,0.36547196
5,139780.2516,60943.24342,0.084783256,0.095212981,0.14722861,0.24940732,0.42336774
5,140607.9137,40551.69245,0.10783698,0.17874977,0.22598791,0.25261945,0.23480579
5,69802.63083,34735.70917,0.12854174,0.17549984,0.25719821,0.26317027,0.17559002
5,107280.9166,37925.05137,0.13774973,0.15506101,0.21278587,0.32401282,0.17039046
5,115012.8428,52762.25348,0.075967759,0.10052973,0.16530043,0.30176929,0.3564328
5,138819.4499,53145.92244,0.097777382,0.11367339,0.15257396,0.26558033,0.370395
5,127956.0432,47090.53639,0.12688613,0.1259905,0.16131103,0.26035926,0.3254531
5,145116.1522,55197.61696,0.073972285,0.097839534,0.14585131,0.27007961,0.41225719
5,90916.43367,42844.31377,0.14265227,0.1635548,0.1967518,0.22790506,0.26913619
5,86549.74264,41012.22641,0.12716815,0.14937727,0.20956779,0.27004752,0.24383928
5,92267.50886,38778.51946,0.11505785,0.16126558,0.2112803,0.29835281,0.21404348
5,125395.0307,40713.99568,0.1315763,0.1452595,0.2071726,0.2866652,0.2293264
5,120413.3798,48399.8418,0.09801583,0.11342829,0.17592159,0.28246352,0.33017078
5,110261.5249,39299.91421,0.10099237,0.14258197,0.22335249,0.32756048,0.20551267
5,74324.5967,35332.78419,0.10440957,0.1671814,0.28463128,0.29287809,0.15089963
5,142310.5531,47707.67406,0.099900343,0.12090702,0.16902062,0.30400652,0.30616546
5,109450.853,58529.12383,0.070634179,0.093152672,0.14155078,0.27116984,0.42349246
5,108325.6259,46780.29625,0.10985155,0.1223644,0.15564933,0.29636359,0.31577107
5,114920.8089,43006.86442,0.11715931,0.13141724,0.16241652,0.32366243,0.26534456
5,122544.3549,46208.19514,0.11581013,0.12591366,0.16114676,0.29807997,0.29904956
5,125328.3643,44556.62251,0.098044112,0.13127296,0.18492877,0.30844343,0.27731079
5,102798.1472,51564.24822,0.06781584,0.084454313,0.15500893,0.36105853,0.33166242
5,151737.7274,60478.56475,0.11008874,0.11260629,0.13702038,0.22485438,0.41543013
5,171570.1465,52302.1901,0.111064,0.13137187,0.159545,0.2450687,0.35295045
5,139786.2826,60249.74898,0.073229507,0.0894095,0.134262,0.22982895,0.47327006
5,64256.73572,36028.80946,0.13330917,0.20386675,0.26817045,0.2284525,0.16620117
5,94928.72094,42217.58065,0.13198146,0.13895893,0.20555414,0.27553543,0.24796999
5,109065.3249,46555.86691,0.10365765,0.12851502,0.19761592,0.27978373,0.29042774
5,87858.35646,46333.35371,0.074852079,0.12061916,0.22869213,0.29116777,0.2846688
5,105616.1989,48232.45132,0.11081026,0.11663096,0.16015536,0.2932899,0.31911349
5,100042.456,38954.31289,0.10456382,0.14994253,0.23604591,0.298455,0.21099284
5,96902.16908,43145.92195,0.10228372,0.12806851,0.22901388,0.28756201,0.25307176
5,135382.7507,53050.55121,0.10174234,0.1183156,0.17727765,0.2676098,0.33505458
5,50459.72651,41415.78566,0.10233327,0.14606757,0.19602302,0.32837462,0.22720143
5,103612.1167,53044.94095,0.10123788,0.10824665,0.13538942,0.28216523,0.37296087
5,59130.92025,41638.10449,0.11401966,0.14444777,0.19356067,0.29013863,0.25783315
5,93456.32532,47790.6446,0.10597643,0.11289269,0.17146456,0.30806458,0.30160174
5,51496.64398,31968.70105,0.17358962,0.17889044,0.23320863,0.24000606,0.17430526
5,99114.26067,47604.0403,0.091853239,0.12466744,0.19471216,0.26572257,0.3230446
5,160074.7935,50620.10705,0.16845699,0.13703787,0.13612416,0.19784516,0.3605358
5,246638.8889,56115.83484,0.087260216,0.10809405,0.15737101,0.25858909,0.38868576
5,88150.29001,47811.84704,0.086303383,0.090137906,0.24605016,0.31188005,0.26562846
5,155928.3594,68049.27878,0.10706259,0.083190426,0.10206151,0.19071758,0.51696789
5,73363.17647,37727.75344,0.09600959,0.13669513,0.25521687,0.307596,0.20448235
5,94386.72618,41961.73505,0.12573582,0.12697881,0.21232708,0.27932069,0.25563759
5,97786.08519,40477.01257,0.11075152,0.14077985,0.21247184,0.30912119,0.22687548
5,111474.68,54159.0435,0.10190593,0.11182342,0.14650306,0.26943395,0.37033355
5,119942.3447,38713.92743,0.24491775,0.15788561,0.14244978,0.1930573,0.2616896
5,96660.73184,41364.91641,0.11918643,0.13142657,0.20668457,0.31283066,0.22987187
5,68016.74413,46444.1048,0.064985909,0.096975602,0.21120098,0.35697865,0.2698589
5,108486.661,46673.72252,0.10156862,0.13661881,0.18513726,0.27525258,0.30142269
5,153454.3008,73754.66417,0.044441618,0.053272627,0.089011043,0.15663067,0.65664411
5,63044.4121,37246.40755,0.10079627,0.16150515,0.22239946,0.30127391,0.21402526
5,92060.47135,43930.08464,0.086461082,0.14194223,0.20687014,0.30366039,0.26106602
5,132236.5811,56209.45759,0.10463667,0.096431077,0.12614492,0.24329521,0.42949212
5,79428.86458,45502.34505,0.061443955,0.13124001,0.23034051,0.35282519,0.2241503
5,95384.37429,45932.34496,0.12207291,0.15335135,0.18677874,0.24251701,0.29528004
5,111334.5607,39990.77123,0.17754138,0.15838644,0.16204304,0.23920989,0.26281932
5,122582.7565,50830.79199,0.090811253,0.10634867,0.13493524,0.3004477,0.36745709
5,80635.58172,39310.67229,0.11232595,0.15136595,0.22604436,0.30369616,0.20656762
5,83239.46819,45374.49499,0.11064205,0.13608247,0.18369924,0.30949682,0.26007932
5,71950.17522,36879.28351,0.13574754,0.17101708,0.21953681,0.26117566,0.21252294
5,74193.79724,30808.80181,0.15700905,0.22231767,0.25103503,0.22941145,0.14022672
5,109372.1536,51563.24542,0.10251215,0.12547353,0.16787878,0.25027171,0.35386387
5,106832.0582,41190.02745,0.09683013,0.13445479,0.23543726,0.31862947,0.21464841
5,118537.9688,49204.21224,0.095064826,0.12513308,0.15715161,0.26804557,0.3546049
5,107672.6733,50084.22485,0.072949126,0.10201835,0.17634529,0.29482448,0.35386285
5,92101.51661,39026.64808,0.10515909,0.15626554,0.24002755,0.29504597,0.20350182
5,142872.8546,51523.86428,0.089372136,0.10680808,0.16270429,0.2795788,0.36153674
5,59190.09504,32729.99822,0.1522173,0.20541269,0.24053532,0.21828984,0.18354486
5,101204.0732,41562.51484,0.11220481,0.12956023,0.1827614,0.32122523,0.25424844
5,147656.4075,41941.65493,0.12713717,0.14696078,0.21892707,0.26145497,0.24552016
5,132537.4923,50552.0403,0.10390259,0.11702457,0.14942361,0.26643622,0.363213
5,104262.7336,49506.36608,0.067261681,0.0930935,0.16033342,0.31200084,0.36731052
5,102091.5055,43097.49841,0.11539234,0.14717793,0.20163918,0.28038937,0.25540128
5,102395.9881,48463.43553,0.10139843,0.10957286,0.14841488,0.26708567,0.37352812
5,56930.33621,36644.99144,0.066536695,0.16426705,0.29065946,0.30742082,0.17111599
5,97708.63127,41556.46992,0.10220286,0.12184107,0.20663789,0.34952611,0.21979211
5,97532.33645,48134.72926,0.087712638,0.11879022,0.17005737,0.28205955,0.34138009
5,97052.53662,43210.6416,0.0920358,0.12654747,0.20701946,0.31432623,0.26007104
